,tweets,clusterID
6546,What the fuck kind of dance was that anyway??? Sergio Romo looked like an idiot jumping and dancing.,310
6547,Nah. RT @jasminenicholle: Back off. “@hi_imMallory: Knicks fan. But Im in love with Rondo.”,310
6548,I hope Rondo start taking off like he supposed to,310
6549,"Smh. Why so serious? RT @TrishhBishh: I hope in the Rondo tears his ACL, BET, MTV, VH1 the first week!",310
6550,“@RJdaaJUICEMAN: 3 hours. Brony time.” Rondo time*,310
6551,I'd still take rondo over Chris Paul .. Call me biased,310
6552,"Rondo calls Allen ""Number 20"" instead of by his first name..  #bitter.",310
6553,Every time Rondo score I'm OD'n on a tweet lls,310
6554,I really said rondo in that tweet too ctfu .,310
6555,"Jeremy lin over rondo? RT @Asian_All_Day: @Terrbo_28 Steve nash, Deron williams, Chris Paul, Derrick Rose, Russel Westbrook. Jeremy Lin!",310
6556,Thank you! RT @Mac_57: Rondo can't shoot ! Therefore either Paul or Deron Williams is the best PG in the leauge,310
6557,Rondo is bout to show why he is the best PG in the league !,310
6558,Is this the year Rondo becomes the best pg in the league,310
6559,Rondo is not better than deron Williams or cp3,310
6560,Rondo is too cold Fam ...,310
6561,Rondo with the foams..those are hard!,310
6562,"Noo way RT @TyChainz_: As An Overall Player Deron Williams Is One Of The Best, but When It Come To PG's Rondo Got It",310
6563,Rondo is my favorite player.,310
6564,Oh rondo got the pink foams on !! Wet,310
6565,Rondo got the foams on!!! #wack,310
6566,Rondo Got On Pink Foams .,310
6567,Rondo is wearing the pink foams 🙈🙉🙊,310
6568,rondo w| the pink foams ..,310
6569,Rondo got the polarized pink Foams on,310
6570,Rondo got them pink foams on 👌👌,310
6571,"Best PG's in the League: Rondo, Deron Williams, Steve Nash, Russell Westbrook,",310
6572,Rondo bout to spaz on the heat right quick.,310
6573,thats when i just dropped Steve Nash and became a Rondo fan all the way lol,310
6574,Lmaoo the way rondo juss slipped .,310
6575,So Rondo Mad Cause Allen Left To Go To South Beach .. :)),310
6576,Hoping Rondo plays like he did last time in South Beach #44pts,310
6577,So Rondo raw enough to play in foams?,310
6578,Rondo is to wavey in those pink foams !,310
6579,Rondo fena make somebody touch earth,310
6580,YALL BROVAS LIKE SHID LLS RT @HighImRy LET'S GO RONDO.,310
6581,I fuks wit dat boi Rondo tough doe,310
6582,Mama Rondo ; Holddinqq You Down From Home ! :) http://t.co/4LWy2Nh3,310
6583,Rondo gonna break Ray Allen sh%t 2nite... #Trader,310
6584,Rondo Bout To TURN UP !!,310
6585,Rondo Finna Show Out Tho 👌,310
6586,It's bout that time for the Rondo show!,310
6587,Why rondo so fcking fresh,310
6588,"I bet Ray Allen won't go tell Rondo hey , lol",310
6589,how u bouta act rondo,310
6590,Rondo tough tho,310
6591,Rondo bout to go to work 🏀🏀👌,310
6592,rondo consistently commits the most violations after the tip,310
6593,Rondo freaky footwear,310
6594,Rondo with the pink fomes,310
6595,Rondo boutta teach,310
6596,I think I'm the only white person on twitter to have tweeted about Rondos foams #blackfriendprobs,310
6597,Rondo wit da pink fomies!,310
6598,Swag point to Rondo,310
6599,I Swaree iLovee Rondo ! OMG !!!! He So Muaa F'ckn Cute,310
6600,Heat My Team...But I LOVEEE me some Rondo!,310
6601,rondo if only you could shoot...smh,310
6602,"""@_sweetcakesx: Still think pierre and rondo look alike...""I just thought about that, lml",310
6603,Rondo look like the cucumber from veggie tails,310
6604,Rondo should fight Ray Allen,310
6605,Rondo 😍😍 Yess Lawd 😘,310
6606,I want Rondo to stop passing so much!,310
6607,Rondo feet bout to trend I already know lol,310
6608,Rondo just runnin around fishin for assist.,310
6609,Rondo with 7 assist in the 1st Q??!,310
6610,Lmao im cryin at these rondo tweets,310
6611,Rondo so ugly lmao #wife,310
6612,I bet niggas gonna go crazy Nov 23 just because of rondo smh,310
6613,"Get mine too! I'll give u the $2.20 ""@_lifeofCarter: Yes Rondo and the pink foams. Nov 23rd it's ova!!!""",310
6614,Them pink foams Rondo and Green got on,310
6615,Rondo got the pink foams on.,310
6616,"Oh Lord, I forgot about Pauline's extreme obsession with Rondo.",310
6617,"Lord , okay Rondo got on the pink foams .",310
6618,Son rondo got the pink foams,310
6619,Pink RT @TheRealEricMack: Rondo got the Gem Green foams on?,310
6620,Who tryna call rondo and see if he about to let me borrow those,310
6621,Rondo ole no shooting ass,310
6622,Rondo Broke Ass Shot Smh,310
6623,Rondo almost did something out of this world. If that went in geez.,310
6624,Rondo traveled SO HARD,310
6625,"I'll give Rondo that, He is better than Chris Paul",310
6626,"Apparently, Rondo just travled lol.",310
6627,does rondo ever practice shooting???!!#!!!!!,310
6628,Rondo just tried to freak the Heat! Lol,310
6629,If I see Rondo better than Chris Paul ever again ima snap!,310
6630,good shot joe. i mean rondo.,310
6631,Yall niqqas need to hop off rondo yock son deadass,310
6632,Rondo be throwing up some crazy shots,310
6633,"Rondo too sick, he coulda made that lls",310
6634,"Rondo easy ""@DashingDave314: Alright, who commits the first foul on Ray Allen? Go.""",310
6635,Rondo.. attack.. wot r u doin ?,310
6636,I can't hate on Rondo fool came a long way,310
6637,He only can pass RT @AirTime_Africa “@Boobah_: Rondo still trash. NBA back”slap yourself for this statement,310
6638,You see how rondo just palmed that ball,310
6639,"Rondo looked at Ray like ""dont touch me""",310
6640,Rondo The Man For Assistss .,310
6641,Rondo wit the assist oh shit!!!!,310
6642,Needed to look at the future rondo is too fast of a player,310
6643,Rondo is the most underrated player in the NBA #truth,310
6644,Rondo put the moves on Ray!,310
6645,Smh @ heather sayin Rondo ugly.. you just young! Lmao,310
6646,Allen in. Rondo and Peirce Gotta Turn Up.,310
6647,Rondo an Jeff Green lookin sweet wit them pink blends on!!,310
6648,Son Rondo lowkey the nicest nigga out yo,310
6649,"Nice find, Rondo.",310
6650,"That's that azz eatin talkin! Lol ""@IamLordJulio: Idc what other people say I'd take Rondo over Rose as my pg any day!""",310
6651,Rondo about to piss on these peoples,310
6652,Rondo should bang on allen again,310
6653,I don't blame KG or rondo I'm old school,310
6654,rondo showin why he the best pg in the league,310
6655,“@MrJoshRayman: Rondo = best pg in the league”thank you,310
6656,they are all so old..'cept for Rondo..he gettin up there doe.,310
6657,I wonder what size shoe Rondo wear . Imma do some research.,310
6658,Rondo always wearing bright ass shoes lol.,310
6659,Rondo Be Dishin Them Hoes,310
6660,Rondo gon have 25ast 2nite...BET,310
6661,Rondo could have a double double before halftime.,310
6662,That Nigga Rondo Shoes #Iight.,310
6663,Rondo already has 7 assist tho,310
6664,“@ChanceNe1son: Chris Paul RT @Prince_Dapree: Rondo Tha Best PG hands down” #TEAMNORINGS ion wanna hear shxt,310
6665,"""@MaccDADDY_Zacc: Chris Paul better than Rondo...hands down!!!!!""",310
6666,7 Assists for Rondo in the first quarter,310
6667,Back off 😒✋“@xCallmeCandix: Rondo is sexy! :) ooop”,310
6668,I wish a nigga would say something slick about my husband Rondo !,310
6669,Rondo Osmosis Jones Lookin Ass...,310
6670,Nike agreed to pay the fine for Rondo wearing the off colored shoes ...,310
6671,Rondo wud prolly chest bump ray like he did to dat ref last season,310
6672,Rondo gets run over:  block!  #goodfoul #lewisisgarbage,310
6673,Rondo is not attractive. Do not mention me either idc if u don't agree.,310
6674,Rondo out there wit the Pink #Dopes!!,310
6675,Rondo and Terry on the court can be pretty deadly !,310
6676,Rondo got them kicks that come out in December!,310
6677,nah those release in december @JustRod: Is Rondo wearing pink foams?,310
6678,Dones Rondo have on pink foams #AsksTwitter?,310
6679,Rondo rocking the pink foams too!,310
6680,Yup rondo back in!,310
6681,"I'm not shocked that guys like KG and Rondo aren't buddy buddy with other players. I'm shocked when fans, media, and players get upset by it",310
6682,"""@Coop724: RONDO ! Steve Nash&gt;&gt;&gt;&gt;&gt; your favorite PG any other PG #NotUpForDiscussion""",310
6683,I cant stand Rondo ass! Lookin like sum off the SMURFS,310
6684,Reshard Lewis just bodied rondo,310
6685,Rondo not scoring as much as Allen though.,310
6686,"Rondo That Deal, With The Pink Foams ✊",310
6687,I'm late rondo got them pink foams on lol,310
6688,Rondo and Jeff Green SWAGGY!!!!!,310
6689,Yo called Rondo a frog lol #Disrespect,310
6690,UK product Rondo out there ballin mane!,310
6691,Rondo Still Look Like A Damn Ant Ain't Shit Change 😒,310
6692,Lets go rondo its time to take da lead bak,310
6693,Rondo shoes so sexy 😍😍😍😍😍 I'm in love!,310
6694,1 pt game!!! Rondo all the way! #tea,310
6695,Lexy better not be talking about my man Rondo !,310
6696,This man just fell back onto rondo and it was called a foul?! Fuck outta here.,310
6697,"Rondo just casually drives into the lane with his 6""9 wingspan for an easy lay-up with a 7footer on him",310
6698,"And nicekicks ""@TeyLODNS: Sneakernews too RT @TheDopeHundreds: Rondo will be on @kicksonfire tomorrow""",310
6699,No lie nice shit rondo,310
6700,"Rondo feet long as shit , lls.",310
6701,"The Heat can't guard Rondo, they hv nothing for him.",310
6702,Rondo fired a bullet to Pierce. Jesus,310
6703,Picking rondo for my fantasy team was my best decision yet.,310
6704,Rondo gambles more then Charles Barkley in Vegas,310
6705,Chris Paul DWill and Westbrook my dogs BUT Rondo the best pg in the world...not to mention his jumper ain't perfected YET,310
6706,Watch tht shit RT @Big_Head12707: Put rondo soft ass on Da floor,310
6707,Rondo Smooth AF Doe,310
6708,rondo the baddest passer in the league in case anybody forgot tho @ that entry pass to PP,310
6709,"*gun ""@CatchiingAir: This chick said rondo look cute in pink concords? #weak....someone get her a pillow#TakeANap""",310
6710,Rondo has the nastiest bounce passes. Swear,310
6711,I swear Rondo give the best passes in the WORLD !!! 🏀🍀🏀🍀🏀🍀,310
6712,lol watch see dem soon leggo rondo...like a all stupid decisions dem love,310
6713,Rondo pink fomposites raw as hell!,310
6714,1 of the reasons I still have lost faith in Britain! http://t.co/lplDXDqx,310
6715,Ria Cooper: Britain's youngest sex change patient to reverse treatment http://t.co/Y57TW9Ny #UK,310
6716,"Tonight's TV pick: Affecting, disturbing foodbank misery in Britain's Hidden Hungry (10.35pm BBC1) http://t.co/vyDM2X96",310
6717,The inability to spell Britain when studying British History is a real problem!,310
6718,dey cant fucc'n hold rondo,310
6719,"Rondo aint evennn gotta style that hard on 'em on doe, them foams nasty!",310
6720,I ain't even gonna stunt. RONDO IS AN ANIMAL!,310
6721,#leimo Two from Britain's Gurkha regiment killed: TWO British soldiers killed in Afg... http://t.co/CtSvcUkz @leimo http://t.co/KsbNg0Jo,310
6722,#leimo http://t.co/nBFuVRjI Two from Britain's Gurkha regiment killed: TWO British soldiers ... http://t.co/GJQ691Y7 @Leimo @crowealexand,310
6723,"Rondo constantly observes the floor and always has his head on a swivel 
#courtvision",310
6724,Britain may soon start new shale gas licensing round http://t.co/69em9cSp,310
6725,Word RT @modemby1989: Rondo fucked everybody watching the game up with that fake pass,310
6726,Great Britain Policeman China Thimble added to marketplace,310
6727,I'm sorry but we learn britain english in malaysia .,310
6728,Video: Storm damage closes 202 in New Britain: http://t.co/SIPFReOF #SandyBucksMont,310
6729,"Banks are wrong on PPI 'fraud', says top ombudsman Natalie Ceeney: Britain's top financial ombudsman has questio... http://t.co/0KYeZvlR",310
6730,If Katrina was Bush's fault.....then Sandy was...............????????????,310
6731,East Coast Digital Radio Presents Katrina Summer Heat Vol.1 Mixed By DJ Mister Hustla ft @beadz1st - http://t.co/TEyncqkN,310
6732,East Coast Digital Radio Presents Katrina Summer Heat Vol.1 Mixed By DJ Mister Hustla ft @Honch_getbizzy - http://t.co/Y8IKgf3h,310
6733,Oct 26 '05: Michael Brown wanted to resign... before Katrina: http://t.co/f1vsh7a9,310
6734,PRES.OBAMA sent more 1st responders before SANDY... than Bush did 3 days after KATRINA….I am a Republican….voting to re elect Obama,310
6735,As bad as Sandy was let's remember it could have been Katrina,310
6736,Katrina you need to control your sister....she is out of control! #HurricanProbz,310
6737,"""Worst storm in history of America"" Katrina and issabella caused just as much damage.",310
6738,Katrina musta been one long storm,310
6739,Pride of Britain is X Factor without the singing,310
6740,"so sorry I couldn't be at Pride of Britain, I was stuck in New York x",310
6741,Pride of Britain awards is gonna end with me in tears. Curled up with @JGhee with sweets,310
6742,The Pride of Britain Awards. Proud to be British.,310
6743,How many people do you think turned down a Pride of Britain award this year on the basis that they are sponsored by Lidl?,310
6744,Pride of britain awards is so much better than xfactor,310
6745,"Media Were Busy after #Katrina to Balme Bush, now they say 'not everything is politics' what a shame! #Biased#sandy #Wh2012",310
6746,Poem on pride of Britain and all I can think about is mike Bassett England manager,310
6747,"How come bad-ass hurricanes have nice friendly names? (Sandy, Katrina, Andrew...) #HurricaneSandy #HurricaneNames",310
6748,Last MTA/Subway trains will be leaving 7pm tonight. #hurricanesandy,310
6749,"Its Sandy , not Katrina ! stupid !",310
6750,If by katrina u mean sandy. #heatfail,310
6751,katrina really he dont watch the news,310
6752,"Dude just called sandy , Katrina on national tv lol",310
6753,That's your sport   RT @TheyENVY_J: Smh Katrina though !? Lol,310
6754,Come on David Katrina tho? Lol,310
6755,Hurricane Katrina ? really you old fart ?,310
6756,Lmfaoo im still not over that fail #katrina,310
6757,Hurricane Katrina??? Fool Ass Guy,310
6758,Did he say katrina...its super storm sandy dummie.,310
6759,"This Dude said ""Hurricane Katrina""! 😳 Did ""Sandy"" change her name!!",310
6760,"U heard his nutass lmao ""@cantblvitsnot: Dumb ass said Katrina 😂😭😂😭😂""",310
6761,I didn't kno we had hurricane Katrina in NY,310
6762,i didnt kno that bitch katrina was still trippin,310
6763,Hey #NHL! How are the labor talks coming a month into the season? #pathetic,310
6764,"If even the state of PA managed to pass a budget in 2009 101days past due, the NHL can deal in time for the Classic (108days) #endthelockout",310
6765,"Smh RT @8Ty4: This cat said Hurricane Katrina, like I was still in undergrad.",310
6766,That idiot really just said Hurricane Katrina!!,310
6767,I would be sick if it was anything like Katrina. Atleast there's no looting &amp; bodies floating around.,310
6768,Who said something about Katrina. Jus saw it tweeted multiple times.,310
6769,ome did he really just say hurricane katrina #whatamoron,310
6770,this mfr said hurricane katrina lmao,310
6771,"Dear New Orleans, nothing can match Katrina but Sandy showed her ass",310
6772,On Newsnight - the impact of Sandy on New York. We speak to the man who was Mayor of New Orleans during hurricane Katrina,310
6773,Thought i was only one who caught that RT @SkyDigg4: Hurricane Katrina???,310
6774,"Did the commission just say ""Hurricane Katrina"".....I tght it was ""Sandy""..... @NBA ..... #WOW",310
6775,"Now I know what New Orleans went through.  I don't mean Katrina, just overall as I just had sex with a very dark skinned woman on absinthe.",310
6776,"I've always held the notion that if the Winter Classic gets cancelled, the chance of hockey being played this season drops WAY down. #NHL",310
6777,Everybody wanna blame it on Katrina.smh,310
6778,#NHL Oilers prospect battling cancer http://t.co/vJzbVoW0 #FantasyHockey,310
6779,"""@TheAnorak: Coco Austin sticks out her chest and soldiers into Superstorm Sandy http://t.co/YrOBzdKj"" @FINALLEVEL",310
6780,"So they are calling Sandy a ""superstorm"" now.",310
6781,"The good, the bad and the ugly of social media during Superstorm Sandy http://t.co/vHZ0Ddnf",310
6782,AP: NHL cancels Winter Classic http://t.co/ExkBr2sK,310
6783,'Jersey Shore' Cast Asks You To Help Those Hit By Superstorm Sandy http://t.co/3YXuVq3E via @MTVNews,310
6784,Before and after views of Jersey shore towns damaged by superstorm Sandy http://t.co/gWqEwWbP  via @msnbc,310
6785,***HOCKEY FIGHT OF THE DAY*** #NHL Georges Laraque vs. Jody Shelley. Big left at :23 http://t.co/lDDZQeDv,310
6786,24 Amazing Acts of Kindness After Superstorm Sandy http://t.co/0GawtR9E via @po_st,310
6787,Via @Twitter: More than 20 million tweets about superstorm Sandy were sent between Oct. 27 to Nov. 1. #Sandy #SandyTO,310
6788,Time-Lapse of SuperStorm Sandy Hitting NYC: http://t.co/VISonIJw #Sandy,310
6789,.@MittRomney &amp; @PaulRyanVP you are in our prayers for a huge win on Nov 6. #RomneyRyan2012 #GOP2012 #Debate2012,310
6790,"Why Some Spread Misinformation In Disasters: Superstorm Sandy turned out the lights along the Eastern Seaboard, ... http://t.co/QbzVBaen",310
6791,"Children Need Special Care After Disaster: Superstorm Sandy is dying down, but not before leaving its massive le... http://t.co/Auy5joTp",310
6792,". @NMenonRao Ma'm, Have we checked on Indian diaspora in NY/NJ area? Is Consulate providing any assistance? #Sandy #Superstorm",310
6793,Superstorm Sandy triggers climate blame game http://t.co/zu72q3P2 #science,310
6794,Superstorm Sandy triggers climate blame game http://t.co/gxH2DVaR,310
6795,GoToNews_ Space shuttle embarks on 12-mile trip to LA museum: Space shuttle Endeavour is on its way to a Los Ang... http://t.co/RLBWpNuZ,310
6796,"Space shuttle embarks on 12-mile trip to LA museum: At its prime, the space shuttle Endeavour cruised around the... http://t.co/vOlqvat5",310
6797,"Space shuttle embarks on 12-mile trip to LA museum: At its prime, the space shuttle Endeavour cruised around the... http://t.co/8g2hfEJ2",310
6798,Space shuttle Endeavour embarks on 12-mile trip to LA museum http://t.co/c86fKl9X #science,310
6799,"Space shuttle embarks on 12-mile trip to LA museum: At its prime, the space shuttle Endeavour cruised around the... http://t.co/CkLYYd1l",310
6800,Space shuttle embarks on 12-mile trip to LA museum: Space shuttle Endeavour is on its way to a Los Angeles museu... http://t.co/qXkb0mnQ,310
6801,Space shuttle embarks on 12-mile trip to LA museum http://t.co/EbjDP8M7,310
6802,Space shuttle embarks on 12-mile trip to LA museum,310
6803,Space shuttle embarks on 12-mile trip to LA museum: Space shuttle Endeavour is on its way to a Los Angeles museu... http://t.co/6PNC715w,310
6804,Space shuttle embarks on 12-mile trip to LA museum: Space shuttle Endeavour is on its way to a Los Angeles museu... http://t.co/mrVd5zIe,310
6805,Oh yeah we did! Hi5!! “@Emo_French_Girl: Oh wow we just saw Eddie Griffin downtown”,310
6806,#Amazon deal: #UFC Ultimate Collector - Forrest Griffin by UFC http://t.co/WNe0PQa6,310
6807,I'm watching Kathy Griffin: 50 &amp; Not Pregnant #KathyGriffin50NotPregnant @intonow http://t.co/kxI7eHAW,310
6808,Blake Griffin now with Jordan..,310
6809,"I just realized that if I have a child...
it will act like Stewie Griffin. 
#realtalk",310
6810,RFA 4 results and LIVE fight coverage for 'Griffin vs Escudero' on AXS TV tonight http://t.co/zho2Vjdq,310
6811,Blake griffin signed wit jordan?? Okkayy I can fucks wit that,310
6812,Blake griffin signed with jordan now!!!!,310
6813,I want to go to one of stewie griffins sexy parties,310
6814,Jordan Brand Officially Welcomes Blake Griffin to It’s Roster http://t.co/gbti56SP #ifollowback #gear,310
6815,Celtics didn't get the W tonight but I hope my guy Blake Griffin &amp; company gets one,310
6816,Superstorm Sandy: State-by-state snapshot http://t.co/twjcFQRP,310
6817,Superstorm Sandy state-by-state http://t.co/1Mg3lJyz,310
6818,Blake Griffin signed with #TEAM JORDAN!!! 👌👌👌,310
6819,"Blake griffin with jordan? Dang, MJ rackin up.",310
6820,Love the fact Peter Griffin has the same ring tone as me :D,310
6821,"Woodward &amp; Bernstein have nothing on Herridge &amp; Griffin when it comes to #Benghazi, keep up the good work ladies.... #7HoursOfHell",310
6822,Blake Griffin gone put Dwight Howard in the rim,310
6823,"Howard vs b. Griffin 
Winner = howard by knockout",310
6824,Blake griffin passed up 7million dollars a yr to take less than half that and signed with Jordan 😳 #DumbOrSmart?,310
6825,"It's All Politics, Nov. 1, 2012 - Superstorm Sandy, the October surprise no one anticipated, throws a monkey wrench... http://t.co/gZW0vMll",310
6826,"Carolina Panthers Beware: As Robert Griffin III Goes, So Do The Washington Redskins http://t.co/WOWUfQxA #redskins #skins",310
6827,In no way Robert Griffin III Jersey Compromise: Begin Using These Internet... http://t.co/EIu0qIOC,310
6828,Business/ Pleasure/ Placed An End Robert Griffin III Jersey To Heavy snoring Using This Type… http://t.co/xtSNdn5I,310
6829,Blake Griffin sponsored by Jordan now,310
6830,4 of 5 stars to Trouble Down The Road by Bettye Griffin http://t.co/ilijKKgO,310
6831,Missing the griffin game:(💛💚🏈,310
6832,Everytime blake griffin and pau gasol go at it .. Gasol gets dogged smh sad too say,310
6833,Tonight At 10:30 My Brother Blake Griffin Gone Dunk On Pau Gasol Weak Ass Again lol I Can't Wait !!! :),310
6834,Lol that Blake griffin commercial,310
6835,Lmao that new Blake Griffin commercial they just aired!!!!!,310
6836,Pau better not let Blake Griffin ugly ass dunk on him tonight lol,310
6837,That Blake griffin commercial lol,310
6838,THE NEW BLAKE GRIFFIN COMMERCIAL IS PERFECT.,310
6839,You think Pau getting on a Blake Griffin highlight tape tonite? Or will Dwight be there to save him?,310
6840,Blake Griffin commerical is so funny #PracticeYourFreeThrows,310
6841,Blake griffin is pure comedy,310
6842,Pau Gasol Please Play Some Defense Tonight &amp; Don't Get Dunked On By Blake Griffin Like You Did Last Year.,310
6843,Pau gasol please don't end up under Blake griffin for a espn top 10 play again. PLEASE!!,310
6844,Shark tale (Blake Griffin) about to play smh,310
6845,Looking forward to seeing what @Jumpman23 brings out for Blake Griffin,310
6846,Blake griffin looking cute ^_^,310
6847,BREAKING: Captains in the center court Pau Kobe Paul and Griffin... No Pau didn't pad Paul's head but they did do a side hug,310
6848,Blake Griffin can't act!,310
6849,I hope Blake Griffin SHIT on Kobe fuckin face tonight...dat would make my week...,310
6850,Cp3 &amp; griffin fuck kobe &amp; howard up tonight .,310
6851,Looking forward to Metta and Blake Griffin ACTIVELY hating each other tonight tbh!!,310
6852,Stop wearing jean shorts. Trust me. -Blake griffin lol,310
6853,"I Mean, Blake Griffin Fine Af Though! &gt;&gt;&gt;&gt;",310
6854,Blake Griffin on my tv screen in T-minus 30 minutos. #MyLove,310
6855,Fuck No!!! That Blake Griffin Just Killed Me,310
6856,Griffin's Kia's commercials are hilarious!!!!!,310
6857,I like Blake Griffin's face .,310
6858,Blake Griffin's new optima commercial tho!!!!,310
6859,"Blake Griffins commercials. 😂😂😂
LMFAO!",310
6860,Blake Griffin is so over rated. Can't say that enough.,310
6861,hope #Blake Griffin smash on Kobe &amp; da #Lakers,310
6862,Gasol prolly shaking in his Nike’s tonight! Lmaooo nigga gotta play Blake Griffin again!!!!,310
6863,Lol Blake griffin is a character,310
6864,Blake griffin just messed up his highlight reel,310
6865,Blake Griffin Can't Shoot Wtf!!!!!!,310
6866,Blake Griffin should really stop shooting.,310
6867,Blake Griffin Hops Crazy!,310
6868,Blake Griffin and Javale McGee are the 2 goofiest big men in the league,310
6869,Nothing would please me more than Blake griffin punching on someone really bad,310
6870,KILL IT YU A LAKER FAN  RT @chaleiElizabeth: Blake griffin is adorable af to me 😍,310
6871,Touchdown #TCU horned frogs!!,310
6872,Look at my hubby Blake Griffin. ;) lol #sessy,310
6873,If TCU finds a way to beat West Virginia.............,310
6874,Heartbreak TCU beat West Virginia...uggg,310
6875,I smell a lost in the air for TCU !,310
6876,Blake griffin straight ass,310
6877,Blake Griffin al lo tuyo cabrn,310
6878,.Blake Griffin Commercialss &gt;,310
6879,Bspaisossnismsjd RT @Deftronic: Blake Griffin arriving at Staples Center ---&gt; http://t.co/wJtqQVmF,310
6880,"TCU cornerback Jason Verrett recorded his team-best 5th interception, the most by a Horned Frog since Quincy Butler had 5 in 2005.",310
6881,"""In fact, I have two maids I recently promoted to butler, so I'm all for women's rights in the work place."" #debate2012",310
6882,Texas Texas Tech West Virginia TCU Mississippi Georgia Norte Dame Pitt,310
6883,I'm the same race as Blake Griffin,310
6884,Blake Griffin sucks #comeatme,310
6885,Tavon Austin just embarrassed #14 from TCU,310
6886,Tavon Austin just cut the whole TCU defense up wit dat TD,310
6887,Griffin always tryna rough up my dawg Gasol smh,310
6888,"Lmfao“@IrvWarbucks: Blake Griffin comes on the TV my sister goes “OMG look at Robert Griffin"".. I almost bus driver uppercut her just now..”",310
6889,Blake Griffin.. marry me,310
6890,Blake griffin about to become #DwightsBitch,310
6891,"At the end of the 1st quarter, #TCU leads #WVU 7 - 0. http://t.co/oRxqzpQG",310
6892,West Virginia/TCU ANNOUNCERS ARE FUCKIN IDIOTS!! They only did the hurry up O to not get the fumble reviewed not just to throw it in. Morons,310
6893,"Alright, Lets get it #WVU beat #TCU!! #MountaineerNation",310
6894,Arguably the worst decision in #GenoSmith 's career turns into a quick touchdown for #TCU - Come on #WVU,310
6895,damn we just got our asses saved on that. blake griffin wouldve done some damage,310
6896,Nasty playaction by TCU #BodiYouWatchin?,310
6897,Ugh Blake Griffin,310
6898,Blake Griffin has THE best commercials lmaoo,310
6899,Me 2! RT @Dnell_87: The Blake griffin commercials r great I'm ova here dien lauhin,310
6900,Lols! Romney &amp; Obama are horrors!  @ TCU Bookstore http://t.co/RqUApv1t,310
6901,YOU REMEMBER WHAT BLAKE GRIFFIN DID TO YOU LAST TIME??? @PauGasol,310
6902,I need to go back in time like Blake Griffin .,310
6903,These Blake Griffin I offered a blonde a penny for her thoughts. . . . she gave me change! http://t.co/wL2JJxOR,310
6904,BLAKE GRIFFIN AIRBALL A LAY UP #BUM,310
6905,Blake Griffin looks like that kid that'll bully you with a few words.,310
6906,"HIP, RT.""@Onthat_xo: I can't even look at Blake Griffin because he's so sexy.""",310
6907,“@SoSincere__: I wanna see Blake Griffin bang on Dwight” doubt it,310
6908,But I don't wanna watch tcu vs west Virginia 😞,310
6909,#oomf crazy if she think Blake griffin gonna bang on Dwight,310
6910,#TCU misses the fg! #WVU gets a gift in OT! #tistheseason,310
6911,What a catch by dude on TCU,310
6912,West Virginia and TCU back-and-forth in the 4th quarter http://t.co/5TLcZYkL,310
6913,I want to root for TCU but my pride won't let me,310
6914,55-yd attempt no good. TCU will have 13 seconds with the ball.,310
6915,WOW #TCU misses their FG then blocks #WVU's 2nd OT!,310
6916,TCU just turnt up with a min left,310
6917,Hey TCU here's an idea.... Tackle!!,310
6918,This TCU team stays pretty tough considering they lost big time defenders to a drug bust and their QB to rehab.,310
6919,West Virginia-TCU overtime. This should be fun,310
6920,#TCU = 94 yard TD with 1:28 left! Unbelievable! Tie game with #WVU,310
6921,Dumb RT @CFBONFOX: #TCU has the edge in the @UPS Team Performance Index but trails #WVU heading to the 4th.  http://t.co/wnkgNNdJ,310
6922,No. 21 #WVU and #TCU are tied 24-24 with 12:01 to play.,310
6923,#WVU just scored on an electric punt return giving their defense an other chance to let #TCU score.,310
6924,Wtf Boykin the truth for TCU,310
6925,No. 21 #WVU leads #TCU 24-21 with 9:42 to play in the third quarter.,310
6926,"Wow TCU shanks field goal in OT which helps me but seconds later Texas blocks their 7th of season, and Tech gets me no points. #NCAAFB",310
6927,Watching the game #tcu,310
6928,"Obviously TCU doesn't abide by the ""4th Down Madden rules""",310
6929,This #WVU and #TCU is crazy,310
6930,Switching between ND/Pitt and WVU/TCU! http://t.co/DXTeeEeP #GetGlue #CollegeFootball,310
6931,"Ball comes out of Smith's arms, and TCU recovers, but ruled down before fumble.",310
6932,This #TCU #WVU game is getting pretty out of hand..,310
6933,TCU with the double overtime 2point conversion #FTW,310
6934,"Wow, TCU. Just wow. #GoingFor2 #FTW",310
6935,WTF???? TCU trick play for TD?,310
6936,Trick Play TCU,310
6937,I think TCU is gonna go for the 2 point conversion. This is gonna be crazy!!!!,310
6938,#TCU wins it with the 2 pointer!,310
6939,Big Win for TCU over West Virginia in 2OT - 39-38 - Play under review,310
6940,"TCU Stops WVU With A Field Goal Block , Overtime #2 .",310
6941,Heading to overtime here in Morgantown. WVU and TCU tied at 31.,310
6942,great call by TCU,310
6943,"damn it TCU. ballsy call though, gotta give it to ya.",310
6944,I'm about to die from this game #TCU #momentumshiftin,310
6945,TCU answers right back #trickplay,310
6946,TCU with the block! One more chance,310
6947,TCU just put that double reverse pass on West Virginia for a touchdown. What a play,310
6948,"Uh oh, play is under review #TCU",310
6949,This #WVU #TCU game is freakin nuts. Going into 2nd OT now. Geez,310
6950,Damn what a game this TCU and WV game,310
6951,Yo they got ROBBED! RT @Hezzy610: THIS TCU VS WV GAME JUST GOT INTERESTING,310
